Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E1670,122,None,None,None,None,Fail,7,Moderate
E1671,183,None,None,Minor,None,None,9,Moderate
E1672,45,None,None,None,Flagged,Pass,7,Moderate
E1673,181,Major,None,None,None,Fail,9,Moderate
E1674,41,None,None,None,Flagged,Pass,7,Moderate
E1675,186,None,None,None,None,Pass,6,Low
E1676,145,None,None,None,None,Pass,6,Low
E1677,193,None,None,None,Flagged,Pass,7,Moderate
E1678,26,None,None,None,None,Pass,6,Low
E1679,67,None,None,None,None,Pass,6,Low
E1680,173,None,None,None,None,Pass,6,Low
E1681,132,Major,None,None,None,Pass,8,Moderate
E1682,126,None,Within past year,None,None,Pass,8,Moderate
E1683,27,None,None,None,None,Pass,6,Low
E1684,11,None,None,None,Flagged,Pass,7,Moderate
E1685,103,None,None,Minor,None,Pass,7,Moderate
E1686,143,None,Within past 1-3 years,Minor,Flagged,Fail,10,Moderate
E1687,136,Minor,None,Major,None,Pass,9,Moderate
E1688,34,None,None,None,Flagged,Pass,7,Moderate
E1689,117,None,None,None,None,Pass,6,Low
E1690,27,None,None,None,None,Pass,6,Low
E1691,16,None,None,None,Flagged,Pass,7,Moderate
E1692,151,None,None,None,None,Pass,6,Low
E1693,36,None,None,None,None,Pass,6,Low
E1694,122,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E1695,172,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E1696,171,None,Within past year,None,Flagged,Fail,10,Moderate
E1697,126,None,None,Minor,None,Pass,7,Moderate
E1698,184,None,None,None,None,Pass,6,Low
E1699,111,None,None,Minor,None,Pass,7,Moderate
E1700,84,None,None,None,None,Pass,6,Low
E1701,171,None,None,None,None,Pass,6,Low
E1702,131,None,None,None,None,Pass,6,Low
E1703,11,None,None,None,None,Pass,6,Low
E1704,138,None,None,None,Flagged,Pass,7,Moderate
E1705,98,None,None,None,None,Fail,7,Moderate
E1706,11,None,None,None,None,Fail,7,Moderate
E1707,44,None,None,None,None,Pass,6,Low
E1708,58,None,None,Minor,None,Pass,7,Moderate
E1709,101,Minor,None,None,None,Pass,7,Moderate
E1710,112,None,None,None,Flagged,Pass,7,Moderate
E1711,71,None,None,None,None,Pass,6,Low
E1712,33,None,None,None,None,Pass,6,Low
E1713,181,Major,Within past 1-3 years,None,None,Pass,9,Moderate
E1714,23,None,None,None,None,Pass,6,Low
E1715,183,None,None,None,None,Pass,6,Low
E1716,143,None,None,None,None,Pass,6,Low
E1717,173,None,None,None,Flagged,Pass,7,Moderate
E1718,99,None,None,None,None,Pass,6,Low
E1719,159,None,None,None,None,Pass,6,Low
E1720,159,None,None,None,None,Pass,6,Low
E1721,20,None,Within past year,None,None,Pass,8,Moderate
E1722,91,None,Within past 1-3 years,None,None,Fail,8,Moderate
E1723,119,None,None,None,None,Fail,7,Moderate
E1724,83,None,None,None,Flagged,Fail,8,Moderate
E1725,156,None,None,None,None,Pass,6,Low
E1726,95,None,None,None,None,Pass,6,Low
E1727,147,None,None,Minor,None,Pass,7,Moderate
E1728,126,None,None,None,None,Pass,6,Low
E1729,60,None,None,None,Flagged,Pass,7,Moderate
E1730,132,None,None,None,Flagged,Pass,7,Moderate
E1731,64,None,None,None,Flagged,Pass,7,Moderate
E1732,40,Minor,None,None,Flagged,Pass,8,Moderate
E1733,23,Major,None,None,None,Pass,8,Moderate
E1734,111,None,None,None,None,None,8,Moderate
E1735,143,None,None,None,None,Pass,6,Low
E1736,199,None,Within past year,None,Flagged,Pass,9,Moderate
E1737,37,None,None,None,None,Pass,6,Low
E1738,61,None,None,None,None,Pass,6,Low
E1739,76,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E1740,93,None,None,Major,None,Pass,8,Moderate
E1741,124,None,None,None,None,Pass,6,Low
E1742,29,Minor,None,None,None,Pass,7,Moderate
E1743,51,None,None,None,None,Fail,7,Moderate
E1744,54,None,None,None,Flagged,Fail,8,Moderate
E1745,79,None,None,None,None,Pass,6,Low
E1746,94,None,Within past year,None,Flagged,Fail,10,Moderate
E1747,46,None,None,None,None,Pass,6,Low
E1748,165,None,None,Minor,None,Pass,7,Moderate
E1749,155,None,None,None,None,Pass,6,Low
E1750,78,Minor,None,None,None,Pass,7,Moderate
E1751,174,None,None,None,None,Pass,6,Low
E1752,132,Minor,None,None,None,Pass,7,Moderate
E1753,127,None,None,None,Flagged,Pass,7,Moderate
E1754,89,None,None,None,None,Pass,6,Low
E1755,170,None,None,None,None,Pass,6,Low
E1756,101,None,None,None,None,Pass,6,Low
E1757,56,Minor,None,None,None,None,9,Moderate
E1758,35,None,None,None,None,Pass,6,Low
E1759,23,Minor,None,Minor,None,Pass,8,Moderate
E1760,14,None,None,None,None,Pass,6,Low
E1761,152,None,None,None,None,Pass,6,Low
E1762,22,None,None,None,Flagged,Pass,7,Moderate
E1763,133,None,None,None,None,Pass,6,Low
E1764,20,None,Within past year,None,None,Pass,8,Moderate
E1765,147,None,None,None,Flagged,Fail,8,Moderate
E1766,31,None,None,None,None,Pass,6,Low
E1767,127,None,None,None,None,Pass,6,Low
E1768,31,None,None,None,None,Pass,6,Low
E1769,186,None,None,None,None,Pass,6,Low
E1770,132,Major,None,None,None,Pass,8,Moderate
E1771,137,None,None,None,None,Pass,6,Low
E1772,104,Minor,None,None,None,Pass,7,Moderate
E1773,31,None,None,None,None,Pass,6,Low
E1774,181,None,None,None,None,Pass,6,Low
E1775,181,None,None,Minor,Flagged,Pass,8,Moderate
E1776,36,None,None,None,None,Pass,6,Low
E1777,189,None,None,None,None,Pass,6,Low
E1778,93,None,None,None,None,Pass,6,Low
E1779,132,None,None,None,None,Pass,6,Low
E1780,74,None,None,None,None,Pass,6,Low
E1781,166,None,None,None,None,Pass,6,Low
E1782,58,None,None,None,None,Pass,6,Low
E1783,184,None,None,None,Flagged,Pass,7,Moderate
E1784,17,None,None,None,None,Pass,6,Low
E1785,45,Minor,None,None,None,Pass,7,Moderate
E1786,154,None,None,None,None,Pass,6,Low
E1787,115,None,None,None,None,Pass,6,Low
E1788,35,None,None,Minor,None,Pass,7,Moderate
E1789,185,None,None,None,None,None,8,Moderate
E1790,180,None,None,None,None,Pass,6,Low
E1791,51,None,None,None,None,Pass,6,Low
E1792,79,None,None,Minor,None,Pass,7,Moderate
E1793,152,None,Within past 1-3 years,None,None,Fail,8,Moderate
E1794,39,None,None,None,None,Pass,6,Low
E1795,75,None,None,None,None,Pass,6,Low
E1796,167,None,None,None,None,Pass,6,Low
E1797,54,None,None,None,None,Pass,6,Low
E1798,103,None,None,None,None,Pass,6,Low
E1799,109,None,None,None,None,Pass,6,Low
E1800,167,None,None,None,None,Pass,6,Low
E1801,59,None,None,None,None,Pass,6,Low
E1802,147,None,None,None,None,Pass,6,Low
E1803,11,None,None,None,None,Pass,6,Low
E1804,160,None,None,None,None,Pass,6,Low
E1805,155,None,None,None,None,Pass,6,Low
E1806,114,None,None,None,None,Pass,6,Low
E1807,120,None,None,None,Flagged,Pass,7,Moderate
E1808,151,None,None,None,None,Pass,6,Low
E1809,71,None,None,None,None,Pass,6,Low
E1810,39,None,None,None,None,Pass,6,Low
E1811,144,None,None,None,None,Pass,6,Low
E1812,168,None,None,None,None,Pass,6,Low
E1813,127,None,None,None,None,Pass,6,Low
E1814,18,None,None,None,None,Pass,6,Low
E1815,52,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1816,140,Major,None,None,None,Pass,8,Moderate
E1817,130,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1818,193,None,None,None,None,Pass,6,Low
E1819,34,None,None,None,None,Pass,6,Low
E1820,143,None,None,None,Flagged,Pass,7,Moderate
E1821,186,None,Within past year,None,Flagged,Pass,9,Moderate
E1822,162,Minor,None,None,None,Pass,7,Moderate
E1823,171,None,None,None,None,Pass,6,Low
E1824,185,None,Within past year,None,None,Pass,8,Moderate
E1825,152,None,None,None,None,Pass,6,Low
E1826,111,None,None,None,None,Pass,6,Low
E1827,159,None,None,None,None,Pass,6,Low
E1828,164,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1829,24,None,None,None,None,Pass,6,Low
E1830,32,None,None,None,None,Pass,6,Low
E1831,181,None,None,None,None,Pass,6,Low
E1832,186,None,None,None,None,Pass,6,Low
E1833,117,None,None,None,None,Pass,6,Low
E1834,180,None,None,Major,None,Pass,8,Moderate
E1835,131,None,None,None,None,Pass,6,Low
E1836,63,None,None,None,None,Pass,6,Low
E1837,115,None,None,None,None,Pass,6,Low
E1838,81,None,None,None,None,Pass,6,Low
E1839,127,None,None,None,None,Pass,6,Low
E1840,189,None,None,None,None,Pass,6,Low
E1841,67,None,None,Minor,None,Fail,8,Moderate
E1842,69,None,None,None,None,Pass,6,Low
E1843,152,None,None,None,None,Fail,7,Moderate
E1844,66,None,None,None,None,Pass,6,Low
E1845,55,None,None,None,None,Pass,6,Low
E1846,164,None,None,None,None,Pass,6,Low
E1847,128,None,None,None,None,Pass,6,Low
E1848,78,None,None,None,None,Pass,6,Low
E1849,198,None,Within past 1-3 years,None,Flagged,Fail,9,Moderate
E1850,71,None,None,None,Flagged,Pass,7,Moderate
E1851,104,None,None,None,None,Pass,6,Low
E1852,103,None,None,None,None,Pass,6,Low
E1853,137,None,None,None,Flagged,Pass,7,Moderate
E1854,34,None,Within past year,None,None,Pass,8,Moderate
E1855,97,None,None,Major,None,Fail,9,Moderate
E1856,141,None,None,None,Flagged,Pass,7,Moderate
E1857,127,None,None,None,None,Pass,6,Low
E1858,22,None,None,None,None,Pass,6,Low
E1859,90,None,None,None,None,Fail,7,Moderate
E1860,173,Minor,None,None,None,Pass,7,Moderate
E1861,73,None,None,None,Flagged,Pass,7,Moderate
E1862,130,Minor,None,None,Flagged,Pass,8,Moderate
E1863,55,None,None,None,None,Pass,6,Low
E1864,92,None,None,None,None,Pass,6,Low
E1865,132,None,None,None,None,Pass,6,Low
E1866,64,None,None,Minor,None,Pass,7,Moderate
E1867,13,Minor,None,None,None,Pass,7,Moderate
E1868,149,None,None,None,None,Pass,6,Low
E1869,177,Minor,None,None,None,Pass,7,Moderate
E1870,15,None,None,None,Flagged,Pass,7,Moderate
E1871,152,None,None,None,Flagged,Pass,7,Moderate
E1872,171,None,None,None,Flagged,Pass,7,Moderate
E1873,82,None,None,None,None,Pass,6,Low
E1874,12,None,None,None,None,Pass,6,Low
E1875,156,None,None,None,None,Pass,6,Low
E1876,95,None,None,Major,Flagged,Pass,9,Moderate
E1877,22,None,None,None,Flagged,Pass,7,Moderate
E1878,63,None,None,None,None,Pass,6,Low
E1879,101,Minor,None,None,Flagged,Pass,8,Moderate
E1880,151,None,None,None,Flagged,Pass,7,Moderate
E1881,51,None,None,None,None,Pass,6,Low
E1882,117,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1883,73,Minor,None,None,None,Pass,7,Moderate
E1884,174,None,None,None,None,Pass,6,Low
E1885,75,None,None,Minor,None,Pass,7,Moderate
E1886,143,None,None,Minor,None,Pass,7,Moderate
E1887,156,None,None,None,Flagged,Pass,7,Moderate
E1888,56,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1889,157,None,Within past 1-3 years,None,None,Fail,8,Moderate
E1890,183,None,None,None,None,Pass,6,Low
E1891,193,None,None,None,Flagged,Pass,7,Moderate
E1892,141,Major,None,None,None,Pass,8,Moderate
E1893,173,None,None,None,Flagged,Pass,7,Moderate
E1894,120,None,None,None,None,Pass,6,Low
E1895,32,None,None,None,None,Pass,6,Low
E1896,171,None,None,None,Flagged,Pass,7,Moderate
E1897,167,Minor,Within past year,None,Flagged,Pass,10,Moderate
E1898,115,Minor,None,None,None,Pass,7,Moderate
E1899,157,None,None,None,None,Pass,6,Low
E1900,26,None,None,None,None,Pass,6,Low
E1901,108,None,None,None,None,Pass,6,Low
E1902,197,None,None,None,None,Pass,6,Low
E1903,163,None,None,None,None,Pass,6,Low
E1904,135,None,None,None,None,Pass,6,Low
E1905,91,None,None,None,None,Pass,6,Low
E1906,165,None,None,None,None,Pass,6,Low
E1907,122,None,None,None,Flagged,Pass,7,Moderate
E1908,84,Minor,None,None,None,Pass,7,Moderate
E1909,52,None,None,None,None,Pass,6,Low
E1910,145,Minor,None,None,None,Pass,7,Moderate
E1911,84,None,Within past year,None,None,Fail,9,Moderate
E1912,134,None,Within past year,Minor,None,Pass,9,Moderate
E1913,131,None,None,None,None,Pass,6,Low
E1914,80,None,None,None,None,Pass,6,Low
E1915,85,None,None,None,None,Pass,6,Low
E1916,123,None,Within past year,None,None,Pass,8,Moderate
E1917,88,None,None,None,None,Pass,6,Low
E1918,173,None,None,None,None,Pass,6,Low
E1919,113,None,None,None,None,Pass,6,Low
E1920,198,None,None,None,Flagged,Pass,7,Moderate
E1921,13,None,None,None,None,Pass,6,Low
E1922,157,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E1923,58,None,None,None,None,Pass,6,Low
E1924,131,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1925,183,None,None,None,None,Pass,6,Low
E1926,146,None,None,None,Flagged,Pass,7,Moderate
E1927,65,None,None,Minor,None,Pass,7,Moderate
E1928,120,None,None,None,None,Pass,6,Low
E1929,133,Minor,None,None,None,Pass,7,Moderate
E1930,188,None,None,None,None,Pass,6,Low
E1931,77,None,None,None,Flagged,Pass,7,Moderate
E1932,184,Major,None,None,None,Pass,8,Moderate
E1933,40,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1934,52,None,None,None,None,Pass,6,Low
E1935,27,None,None,None,None,Pass,6,Low
E1936,65,None,None,None,Flagged,Pass,7,Moderate
E1937,47,Minor,None,None,None,Pass,7,Moderate
E1938,30,Minor,None,None,Flagged,Pass,8,Moderate
E1939,54,None,None,None,None,Pass,6,Low
E1940,126,None,None,None,None,Pass,6,Low
E1941,73,None,None,Minor,None,Pass,7,Moderate
E1942,161,None,None,None,None,Fail,7,Moderate
E1943,151,None,None,None,None,Fail,7,Moderate
E1944,56,None,None,Major,None,Pass,8,Moderate
E1945,58,None,None,None,None,Pass,6,Low
E1946,26,None,None,None,Flagged,Pass,7,Moderate
E1947,196,None,None,None,None,Pass,6,Low
E1948,119,None,None,None,None,Pass,6,Low
E1949,141,None,None,None,None,Pass,6,Low
E1950,197,None,None,None,None,Pass,6,Low
E1951,22,None,None,None,None,Pass,6,Low
E1952,32,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1953,48,None,None,None,None,Pass,6,Low
E1954,127,None,Within past year,None,None,Pass,8,Moderate
E1955,171,None,None,None,None,Pass,6,Low
E1956,36,None,None,None,None,Pass,6,Low
E1957,139,Minor,None,None,None,Pass,7,Moderate
E1958,78,None,None,None,None,Pass,6,Low
E1959,89,None,None,Minor,None,Pass,7,Moderate
E1960,98,None,None,None,None,Pass,6,Low
E1961,91,None,None,Minor,None,Pass,7,Moderate
E1962,49,None,None,None,None,None,8,Moderate
E1963,70,None,None,None,None,Pass,6,Low
E1964,156,Minor,None,None,None,Pass,7,Moderate
E1965,31,Major,None,None,None,Pass,8,Moderate
E1966,14,None,None,None,None,Pass,6,Low
E1967,29,Minor,None,None,Flagged,Pass,8,Moderate
E1968,12,None,None,None,None,Pass,6,Low
E1969,161,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1970,91,None,None,None,None,Pass,6,Low
E1971,23,None,None,None,Flagged,Pass,7,Moderate
E1972,63,None,None,None,None,Pass,6,Low
E1973,13,None,Within past year,None,Flagged,Pass,9,Moderate
E1974,193,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1975,71,None,None,None,None,Pass,6,Low
E1976,200,None,None,None,None,Pass,7,Moderate
E1977,37,None,None,None,Flagged,Pass,7,Moderate
E1978,145,None,None,Minor,None,Pass,7,Moderate
E1979,55,None,None,None,None,Fail,7,Moderate
E1980,60,None,None,None,None,Pass,6,Low
E1981,130,None,None,None,None,Pass,6,Low
E1982,45,None,None,None,None,Pass,6,Low
E1983,69,None,None,None,None,Pass,6,Low
E1984,149,None,None,None,None,Pass,6,Low
E1985,78,Minor,None,None,Flagged,Pass,8,Moderate
E1986,159,None,None,None,None,Pass,6,Low
E1987,167,None,None,None,None,Pass,6,Low
E1988,56,None,None,None,None,Pass,6,Low
E1989,154,Minor,None,Minor,Flagged,Pass,9,Moderate
E1990,186,None,None,Minor,None,Pass,7,Moderate
E1991,69,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1992,33,None,None,None,None,Pass,6,Low
E1993,150,None,None,None,None,Pass,6,Low
E1994,123,None,None,None,None,Pass,6,Low
E1995,183,None,None,None,Flagged,Pass,7,Moderate
E1996,101,None,Within past year,None,None,Pass,8,Moderate
E1997,85,None,None,None,None,Pass,6,Low
E1998,182,None,None,None,None,Pass,6,Low
E1999,84,None,None,None,None,Pass,6,Low
E2000,78,None,None,None,Flagged,Pass,7,Moderate
E2001,176,None,None,None,None,Pass,6,Low
E2002,43,None,None,None,None,Pass,6,Low
E2003,175,None,None,Minor,None,Pass,7,Moderate
E2004,84,Minor,None,None,None,Pass,7,Moderate
E2005,99,None,None,None,None,Pass,6,Low
E2006,52,None,None,None,None,Pass,6,Low
E2007,150,None,None,None,None,Pass,6,Low
E2008,185,None,Within past year,None,None,Pass,8,Moderate
E2009,71,None,None,None,None,Pass,6,Low
E2010,66,None,None,None,None,Fail,7,Moderate
E2011,96,None,None,None,None,Pass,6,Low
E2012,101,None,None,None,None,Pass,6,Low
E2013,192,None,None,Minor,Flagged,Pass,8,Moderate
E2014,140,None,None,None,None,Pass,6,Low
E2015,199,None,None,Minor,Flagged,Fail,9,Moderate
E2016,95,None,None,Minor,None,Pass,7,Moderate
E2017,25,Major,Within past year,None,None,Pass,10,Moderate
E2018,86,None,None,None,Flagged,Pass,7,Moderate
E2019,26,None,None,None,Flagged,Pass,7,Moderate
E2020,168,None,None,None,Flagged,None,9,Moderate
E2021,135,None,None,Minor,None,Pass,7,Moderate
E2022,176,None,None,None,None,Pass,6,Low
E2023,197,None,None,None,None,Pass,6,Low
E2024,171,None,None,None,None,Fail,7,Moderate
E2025,67,None,None,None,None,Pass,6,Low
E2026,175,None,None,None,None,Pass,6,Low
E2027,147,None,Within past year,None,Flagged,Pass,9,Moderate
E2028,75,None,Within past year,None,None,Pass,8,Moderate
E2029,122,None,Within past year,None,Flagged,Fail,10,Moderate
E2030,162,None,None,Minor,Flagged,Pass,8,Moderate
E2031,72,None,None,Minor,Flagged,Pass,8,Moderate
E2032,93,None,None,None,None,Pass,6,Low
E2033,89,None,None,Minor,None,Pass,7,Moderate
E2034,184,None,None,None,None,None,8,Moderate
E2035,191,None,None,None,Flagged,Pass,7,Moderate
E2036,39,None,None,None,None,Pass,6,Low
E2037,35,None,None,Minor,None,Pass,7,Moderate
E2038,147,None,None,None,None,Pass,6,Low
E2039,198,None,None,None,None,Pass,6,Low
E2040,168,None,None,None,None,Pass,6,Low
E2041,52,None,None,None,None,Pass,6,Low
E2042,33,None,None,None,None,Pass,6,Low
E2043,57,None,None,Minor,None,Pass,7,Moderate
E2044,16,None,None,None,None,Pass,6,Low
E2045,124,None,None,None,None,Fail,7,Moderate
E2046,189,None,None,None,Flagged,Pass,7,Moderate
E2047,23,Major,None,None,None,Pass,8,Moderate
E2048,181,None,None,Minor,None,Pass,7,Moderate
E2049,111,None,None,None,None,Pass,6,Low
E2050,29,Major,None,None,None,Pass,8,Moderate
E2051,11,None,None,None,None,Pass,6,Low
E2052,25,None,None,None,Flagged,Pass,7,Moderate
E2053,185,None,None,None,None,Pass,6,Low
E2054,45,None,None,None,None,Pass,6,Low
E2055,94,None,None,None,None,Pass,6,Low
E2056,193,None,None,Major,None,Pass,8,Moderate
E2057,21,Major,None,None,Flagged,Fail,10,Moderate
E2058,126,None,None,None,None,Pass,6,Low
E2059,104,None,None,None,None,Pass,6,Low
E2060,111,None,None,None,None,Pass,6,Low
E2061,169,None,None,None,None,Pass,6,Low
E2062,103,None,None,None,None,Pass,6,Low
E2063,115,None,None,None,None,Pass,6,Low
E2064,69,None,None,None,Flagged,Pass,7,Moderate
E2065,42,None,Within past 1-3 years,None,Flagged,None,10,Moderate
E2066,26,None,None,None,Flagged,Pass,7,Moderate
E2067,46,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E2068,96,None,None,None,Flagged,Pass,7,Moderate
E2069,169,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2070,79,None,None,None,None,Pass,6,Low
E2071,36,None,None,None,None,Pass,6,Low
E2072,189,None,None,None,None,Fail,7,Moderate
E2073,65,None,None,None,None,Pass,6,Low
E2074,188,None,None,None,None,Pass,6,Low
E2075,95,None,None,None,None,Pass,6,Low
E2076,83,None,None,None,None,Pass,6,Low
E2077,172,None,None,None,None,Pass,6,Low
E2078,196,None,None,None,None,Pass,6,Low
E2079,17,None,None,None,Flagged,Pass,7,Moderate
E2080,174,None,None,None,None,Pass,6,Low
E2081,58,None,None,None,None,Pass,6,Low
E2082,109,None,None,None,None,Fail,7,Moderate
E2083,66,None,None,None,None,Pass,6,Low
E2084,164,None,None,None,Flagged,Pass,7,Moderate
E2085,36,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2086,68,None,None,None,None,Pass,6,Low
E2087,199,None,None,None,None,Pass,6,Low
E2088,183,None,None,Minor,None,Pass,7,Moderate
E2089,149,None,None,None,None,Pass,6,Low
E2090,33,None,None,None,None,Pass,6,Low
E2091,54,None,None,None,None,Fail,7,Moderate
E2092,180,None,None,None,None,Pass,6,Low
E2093,176,None,None,Major,None,Pass,8,Moderate
E2094,156,None,None,None,None,Pass,6,Low
E2095,87,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2096,197,Minor,None,None,Flagged,Pass,8,Moderate
E2097,51,Minor,None,None,Flagged,Pass,8,Moderate
E2098,172,None,None,None,Flagged,Pass,7,Moderate
E2099,101,None,None,None,None,Pass,6,Low
E2100,71,None,None,None,None,Pass,6,Low
E2101,65,None,None,None,None,Pass,6,Low
E2102,116,None,None,None,None,Pass,6,Low
E2103,147,None,None,None,None,Pass,6,Low
E2104,54,None,Within past 1-3 years,None,None,Pass,7,Moderate
E2105,181,None,None,None,None,Fail,7,Moderate
E2106,11,None,None,None,None,Pass,6,Low
E2107,74,None,None,Minor,None,Pass,7,Moderate
E2108,15,None,None,Minor,None,Pass,7,Moderate
E2109,44,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E2110,57,None,None,None,Flagged,Pass,7,Moderate
E2111,165,None,None,None,Flagged,Pass,7,Moderate
E2112,29,None,None,None,None,Pass,6,Low
E2113,28,Minor,None,None,None,Pass,7,Moderate
E2114,67,Minor,None,None,None,Pass,7,Moderate
E2115,20,None,None,None,Flagged,Pass,7,Moderate
E2116,53,None,None,None,None,None,8,Moderate
