Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E1419,528,None,Within past year,None,None,Fail,11,Moderate
E1420,102,Minor,Within past year,None,None,Fail,10,Moderate
E1421,449,Minor,None,None,None,Pass,8,Moderate
E1422,239,Minor,None,Minor,Flagged,Pass,10,Moderate
E1423,559,None,None,None,Flagged,Pass,9,Moderate
E1424,434,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E1425,456,None,None,None,None,None,9,Moderate
E1426,130,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E1427,127,Minor,None,None,None,None,9,Moderate
E1428,772,None,Within past 1-3 years,None,None,Pass,9,Moderate
E1429,905,None,None,Minor,None,Pass,9,Moderate
E1430,885,Minor,None,None,None,None,11,Moderate
E1431,719,Minor,None,None,None,None,11,Moderate
E1432,67,None,None,Minor,None,Fail,8,Moderate
E1433,47,Minor,Within past 1-3 years,None,None,Fail,9,Moderate
E1434,30,Minor,None,None,Flagged,Pass,8,Moderate
E1435,53,Minor,Within past year,None,Flagged,Pass,10,Moderate
E1436,38,None,Within past year,Minor,None,Pass,9,Moderate
E1437,84,None,None,Minor,Flagged,Pass,8,Moderate
E1438,548,None,Within past 1-3 years,None,Flagged,None,12,Moderate
E1439,660,None,None,None,None,Fail,9,Moderate
E1440,500,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E1441,823,None,Within past year,None,None,None,12,Moderate
E1442,654,Minor,None,Major,None,Pass,11,Moderate
E1443,28,Minor,None,None,None,Fail,8,Moderate
E1444,21,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E1445,50,None,Within past year,None,None,Pass,8,Moderate
E1446,14,None,None,Minor,None,Fail,8,Moderate
E1447,457,Major,Within past year,None,None,Pass,11,Moderate
E1448,467,Minor,None,Major,None,Fail,11,Moderate
E1449,230,None,None,None,Flagged,None,10,Moderate
E1450,630,Major,None,Major,Flagged,None,15,High
E1451,672,Major,None,Minor,Flagged,Fail,13,High
E1452,157,Minor,None,Major,None,None,11,Moderate
E1453,759,Minor,None,None,None,Pass,9,Moderate
E1454,107,Minor,None,None,None,Pass,7,Moderate
E1455,888,Minor,Within past 1-3 years,None,None,Pass,10,Moderate
E1456,125,Major,Within past year,Major,Flagged,Pass,13,High
E1457,829,None,None,None,None,None,10,Moderate
E1458,617,None,Within past 1-3 years,Major,Flagged,Fail,13,High
E1459,787,Major,Within past 1-3 years,None,None,Pass,11,Moderate
E1460,420,None,None,Minor,None,Pass,8,Moderate
E1461,611,Major,Within past 1-3 years,Minor,None,None,14,High
E1462,217,Major,Within past 1-3 years,Major,None,None,14,High
E1463,880,Minor,None,None,None,Pass,9,Moderate
E1464,82,Major,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E1465,199,None,Within past year,None,None,Pass,8,Moderate
E1466,73,Minor,Within past year,None,None,Fail,10,Moderate
E1467,23,Major,None,None,None,Fail,9,Moderate
E1468,432,None,Within past year,Minor,None,Fail,11,Moderate
E1469,100,Minor,Within past 1-3 years,Major,None,None,12,Moderate
E1470,119,Minor,None,Minor,Flagged,Pass,9,Moderate
E1471,99,None,Within past year,Major,Flagged,Fail,12,Moderate
E1472,341,Minor,Within past year,Minor,None,None,13,High
E1473,27,None,Within past 1-3 years,Minor,None,Fail,9,Moderate
E1474,953,None,Within past 1-3 years,None,None,None,11,Moderate
E1475,67,Minor,None,None,None,None,9,Moderate
E1476,407,None,None,None,Flagged,Pass,8,Moderate
E1477,646,Minor,None,None,None,None,11,Moderate
E1478,491,Major,Within past 1-3 years,Major,None,Pass,12,Moderate
E1479,35,Minor,None,None,None,Pass,7,Moderate
E1480,189,Major,None,None,Flagged,Pass,9,Moderate
E1481,158,Minor,None,None,Flagged,Pass,8,Moderate
E1482,342,None,Within past 1-3 years,Minor,Flagged,None,12,Moderate
E1483,404,Minor,None,None,Flagged,Pass,9,Moderate
E1484,47,None,Within past 1-3 years,None,Flagged,Fail,9,Moderate
E1485,235,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E1486,223,None,None,Major,None,Fail,10,Moderate
E1487,656,None,None,Major,None,Pass,10,Moderate
E1488,345,Major,None,None,None,None,11,Moderate
E1489,494,Major,None,None,None,Fail,10,Moderate
E1490,605,None,None,Major,None,None,12,Moderate
E1491,497,None,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E1492,781,None,Within past year,Minor,None,None,13,High
E1493,286,Minor,None,Minor,Flagged,Pass,10,Moderate
E1494,491,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E1495,188,None,None,Minor,None,None,9,Moderate
E1496,964,None,None,None,None,None,10,Moderate
E1497,88,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1498,39,None,Within past 1-3 years,None,Flagged,Fail,9,Moderate
E1499,212,Major,None,Minor,Flagged,None,13,High
E1500,851,Major,Within past year,Major,None,Pass,14,High
E1501,160,None,Within past 1-3 years,Minor,Flagged,None,11,Moderate
E1502,181,None,Within past year,None,None,Pass,8,Moderate
E1503,543,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E1504,566,Major,None,None,None,Pass,10,Moderate
E1505,87,None,Within past year,Minor,None,Pass,9,Moderate
E1506,363,None,None,Minor,None,None,10,Moderate
E1507,489,None,None,None,None,Fail,8,Moderate
E1508,505,Major,Within past 1-3 years,None,None,None,13,High
E1509,996,Minor,None,None,None,Pass,9,Moderate
E1510,825,Major,None,Minor,None,Pass,11,Moderate
E1511,485,None,None,None,None,None,9,Moderate
E1512,492,None,Within past 1-3 years,Minor,Flagged,Pass,10,Moderate
E1513,252,None,Within past 1-3 years,None,None,Pass,8,Moderate
E1514,415,None,Within past 1-3 years,None,Flagged,None,11,Moderate
E1515,396,Minor,Within past 1-3 years,None,None,Fail,10,Moderate
E1516,336,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E1517,333,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E1518,251,Major,None,None,Flagged,Fail,11,Moderate
E1519,664,None,None,None,Flagged,Pass,9,Moderate
E1520,294,Major,None,Major,None,Fail,12,Moderate
E1521,37,Major,Within past year,Minor,Flagged,Pass,12,Moderate
E1522,797,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E1523,108,Major,None,None,None,Fail,9,Moderate
E1524,596,None,Within past 1-3 years,Minor,None,Pass,10,Moderate
E1525,148,None,Within past year,None,Flagged,Pass,9,Moderate
E1526,857,Minor,Within past year,None,None,None,13,High
E1527,19,Minor,Within past 1-3 years,Major,None,Pass,10,Moderate
E1528,242,Minor,Within past 1-3 years,None,Flagged,None,12,Moderate
E1529,105,Major,None,None,Flagged,Fail,10,Moderate
E1530,291,Minor,None,Minor,None,Fail,10,Moderate
E1531,138,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E1532,65,Minor,None,None,None,None,9,Moderate
E1533,44,None,Within past year,None,None,None,10,Moderate
E1534,1000,None,Within past year,None,Flagged,None,13,High
E1535,746,Minor,None,Major,Flagged,Pass,12,Moderate
E1536,490,Major,Within past 1-3 years,None,None,None,12,Moderate
E1537,127,Major,None,None,Flagged,Pass,9,Moderate
E1538,560,None,None,Minor,None,Fail,10,Moderate
E1539,444,Major,None,None,Flagged,Pass,10,Moderate
E1540,117,Major,None,None,None,Fail,9,Moderate
E1541,597,None,None,Major,None,Pass,10,Moderate
E1542,813,Minor,None,None,Flagged,None,12,Moderate
E1543,803,None,None,None,None,Fail,9,Moderate
E1544,984,None,None,None,None,Fail,9,Moderate
E1545,577,None,None,None,None,Pass,8,Moderate
E1546,342,None,None,Minor,None,Fail,9,Moderate
E1547,662,Minor,Within past year,Minor,None,Pass,12,Moderate
E1548,706,None,None,None,None,Pass,8,Moderate
E1549,424,None,Within past 1-3 years,None,None,None,10,Moderate
E1550,732,Major,None,None,None,Pass,10,Moderate
E1551,176,None,None,Major,None,Fail,9,Moderate
E1552,136,None,None,None,None,None,8,Moderate
E1553,261,Major,None,Minor,None,Fail,11,Moderate
E1554,115,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E1555,880,Minor,None,Minor,Flagged,None,13,High
E1556,33,Minor,Within past year,Minor,None,Fail,11,Moderate
E1557,114,Minor,None,Minor,None,Pass,8,Moderate
E1558,103,Major,Within past 1-3 years,None,None,None,11,Moderate
E1559,140,None,Within past year,None,None,Pass,8,Moderate
E1560,130,Major,Within past year,None,None,None,12,Moderate
E1561,559,None,None,Minor,Flagged,None,12,Moderate
E1562,594,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E1563,309,None,Within past year,None,None,Fail,10,Moderate
E1564,455,Minor,None,None,None,Pass,8,Moderate
E1565,121,Minor,Within past year,Minor,Flagged,Pass,11,Moderate
E1566,475,Minor,Within past year,Minor,None,Pass,11,Moderate
E1567,668,None,Within past 1-3 years,None,None,Pass,9,Moderate
E1568,94,None,None,Minor,None,Pass,7,Moderate
E1569,39,Major,Within past year,None,None,Pass,10,Moderate
E1570,53,Major,Within past year,None,Flagged,Pass,11,Moderate
E1571,242,None,Within past year,None,None,Pass,9,Moderate
E1572,540,None,None,None,Flagged,Pass,9,Moderate
E1573,433,Minor,None,Major,None,Fail,11,Moderate
E1574,351,None,None,None,None,None,9,Moderate
E1575,135,None,Within past year,Minor,Flagged,Fail,11,Moderate
E1576,70,Major,None,Minor,Flagged,Fail,11,Moderate
E1577,704,None,None,Minor,Flagged,None,12,Moderate
E1578,34,None,None,Minor,Flagged,None,10,Moderate
E1579,62,Minor,Within past 1-3 years,None,None,Fail,9,Moderate
E1580,863,None,None,Major,Flagged,Pass,11,Moderate
E1581,172,None,None,Major,None,None,10,Moderate
E1582,490,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E1583,104,Minor,None,Major,None,Fail,10,Moderate
E1584,73,Minor,None,None,None,Pass,7,Moderate
E1585,820,None,Within past 1-3 years,None,None,Pass,9,Moderate
E1586,191,None,None,Minor,None,Pass,7,Moderate
E1587,162,Major,Within past 1-3 years,None,Flagged,None,12,Moderate
E1588,64,None,None,None,None,Fail,7,Moderate
E1589,712,None,Within past year,Minor,None,Fail,12,Moderate
E1590,334,Major,Within past year,None,Flagged,Fail,13,High
E1591,228,None,None,Minor,None,Fail,9,Moderate
E1592,993,None,None,None,Flagged,Fail,10,Moderate
E1593,141,None,Within past year,None,Flagged,Pass,9,Moderate
E1594,365,Minor,None,None,Flagged,Pass,9,Moderate
E1595,562,Minor,None,Major,None,Pass,11,Moderate
E1596,135,None,None,Minor,Flagged,Fail,9,Moderate
E1597,79,None,Within past year,Minor,None,Fail,10,Moderate
E1598,934,Minor,Within past year,None,None,None,13,High
E1599,371,None,None,None,None,Pass,7,Moderate
E1600,123,Minor,None,None,Flagged,Pass,8,Moderate
E1601,104,Minor,Within past 1-3 years,Minor,None,None,11,Moderate
E1602,204,None,Within past year,Minor,None,Fail,11,Moderate
E1603,921,Minor,Within past year,None,None,Fail,12,Moderate
E1604,153,None,Within past year,None,None,Fail,9,Moderate
E1605,763,Minor,Within past 1-3 years,Minor,Flagged,None,14,High
E1606,815,Major,None,None,Flagged,Pass,11,Moderate
E1607,138,None,Within past year,Minor,None,Pass,9,Moderate
E1608,145,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E1609,794,Major,None,Minor,None,Fail,12,Moderate
E1610,367,None,None,None,None,None,9,Moderate
E1611,410,Major,Within past year,None,Flagged,Pass,12,Moderate
E1612,829,Minor,None,None,None,Fail,10,Moderate
E1613,669,Minor,None,Major,None,Pass,11,Moderate
E1614,178,None,None,None,None,None,8,Moderate
E1615,729,None,None,None,Flagged,Fail,10,Moderate
E1616,779,Major,None,Minor,None,Pass,11,Moderate
E1617,529,None,None,None,None,Fail,9,Moderate
E1618,35,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E1619,181,Minor,Within past year,None,None,Pass,9,Moderate
E1620,113,Major,None,Major,Flagged,Pass,11,Moderate
E1621,382,Minor,None,None,Flagged,Pass,9,Moderate
E1622,50,Major,Within past 1-3 years,Major,None,Pass,11,Moderate
E1623,186,Major,None,None,Flagged,Pass,9,Moderate
E1624,242,None,Within past 1-3 years,None,None,None,10,Moderate
E1625,714,Major,Within past 1-3 years,None,None,Fail,12,Moderate
E1626,445,None,None,None,Flagged,Fail,9,Moderate
E1627,31,None,Within past 1-3 years,None,None,Fail,8,Moderate
E1628,371,Major,None,Minor,Flagged,Pass,11,Moderate
E1629,62,Minor,Within past year,None,None,Pass,9,Moderate
E1630,674,Minor,Within past year,None,Flagged,Fail,13,High
E1631,425,None,Within past year,None,None,Pass,9,Moderate
E1632,731,Minor,None,None,None,None,11,Moderate
E1633,13,None,Within past year,None,None,Fail,9,Moderate
E1634,266,Minor,None,None,None,None,10,Moderate
E1635,395,None,None,Minor,None,Pass,8,Moderate
E1636,141,None,None,None,None,Pass,6,Low
E1637,344,Minor,None,None,None,None,10,Moderate
E1638,180,None,None,None,None,None,8,Moderate
E1639,259,None,Within past 1-3 years,None,None,Pass,8,Moderate
E1640,44,None,Within past year,Major,None,Pass,10,Moderate
E1641,310,None,None,Major,Flagged,Pass,10,Moderate
E1642,703,Major,None,Minor,None,Pass,11,Moderate
E1643,101,Major,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E1644,680,None,Within past 1-3 years,None,Flagged,Fail,11,Moderate
E1645,592,None,None,Major,None,Pass,10,Moderate
E1646,280,None,None,None,None,Fail,8,Moderate
E1647,275,Minor,None,Minor,None,Pass,9,Moderate
E1648,454,Major,None,None,Flagged,Pass,10,Moderate
E1649,159,Minor,None,None,Flagged,Fail,9,Moderate
E1650,667,Major,None,None,None,Pass,10,Moderate
E1651,761,Minor,None,Major,None,None,13,High
E1652,885,None,Within past year,Minor,None,Fail,12,Moderate
E1653,235,Major,None,Minor,Flagged,Pass,11,Moderate
E1654,594,Major,Within past year,None,None,Fail,13,High
E1655,127,Major,None,None,Flagged,Pass,9,Moderate
E1656,277,None,Within past year,None,Flagged,None,12,Moderate
E1657,888,Major,None,Major,None,None,14,High
E1658,118,None,Within past year,Major,Flagged,Pass,11,Moderate
E1659,481,None,Within past year,Major,Flagged,Fail,13,High
E1660,224,Major,None,None,None,Fail,10,Moderate
E1661,108,Minor,None,Major,None,Fail,10,Moderate
E1662,72,Minor,None,Minor,None,None,10,Moderate
E1663,255,None,Within past year,None,Flagged,Fail,11,Moderate
E1664,118,Minor,None,None,None,Fail,8,Moderate
E1665,151,Major,None,Minor,None,Pass,9,Moderate
E1666,409,None,Within past year,Minor,Flagged,Pass,11,Moderate
E1667,102,None,None,None,None,Pass,6,Low
E1668,267,Minor,Within past year,None,None,Pass,10,Moderate
E1669,435,Minor,Within past 1-3 years,None,Flagged,None,12,Moderate
E1670,867,Minor,Within past year,Major,None,Fail,14,High
E1671,593,None,None,None,None,Pass,8,Moderate
E1672,86,None,Within past year,Major,Flagged,None,13,High
E1673,33,None,None,Minor,Flagged,None,10,Moderate
E1674,307,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E1675,660,Minor,None,None,None,Pass,9,Moderate
E1676,18,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1677,156,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E1678,53,None,None,None,Flagged,None,9,Moderate
E1679,548,None,Within past 1-3 years,None,None,Pass,9,Moderate
E1680,362,Major,None,Minor,None,None,12,Moderate
E1681,292,Major,Within past 1-3 years,None,None,Pass,10,Moderate
E1682,614,None,Within past year,None,Flagged,Pass,11,Moderate
E1683,23,Major,None,Minor,Flagged,Pass,10,Moderate
E1684,974,None,Within past year,Minor,Flagged,Pass,12,Moderate
E1685,650,Major,None,Minor,None,None,13,High
E1686,470,Major,None,None,Flagged,Fail,11,Moderate
E1687,146,Major,None,None,None,Pass,8,Moderate
E1688,94,Minor,None,None,Flagged,Pass,8,Moderate
E1689,293,None,None,None,None,None,9,Moderate
E1690,907,Minor,Within past year,Major,None,Pass,13,High
E1691,433,Major,Within past year,Minor,None,Pass,12,Moderate
E1692,231,None,Within past year,Minor,None,Pass,10,Moderate
E1693,452,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E1694,403,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E1695,267,Major,Within past year,None,None,Pass,11,Moderate
E1696,680,None,None,Minor,None,Fail,10,Moderate
E1697,970,Minor,Within past 1-3 years,Major,None,Pass,12,Moderate
E1698,114,Major,Within past year,None,None,Fail,11,Moderate
E1699,116,None,Within past year,None,Flagged,Fail,10,Moderate
E1700,284,None,None,Major,None,Fail,10,Moderate
E1701,668,Major,None,None,None,None,12,Moderate
E1702,471,None,Within past year,Minor,None,Pass,10,Moderate
E1703,91,Minor,None,None,None,Fail,8,Moderate
E1704,145,None,None,None,None,Pass,6,Low
E1705,400,Minor,Within past year,None,None,Fail,11,Moderate
E1706,117,Major,None,None,None,Fail,9,Moderate
E1707,27,Major,None,None,Flagged,Pass,9,Moderate
E1708,283,None,Within past year,Minor,None,Pass,10,Moderate
E1709,447,Major,None,None,None,Fail,10,Moderate
E1710,64,Minor,None,Major,Flagged,Fail,11,Moderate
E1711,978,None,Within past year,Minor,None,Pass,11,Moderate
E1712,474,Minor,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E1713,230,None,Within past year,None,None,None,11,Moderate
E1714,30,None,Within past 1-3 years,None,None,None,9,Moderate
E1715,219,Minor,None,Minor,Flagged,Pass,10,Moderate
E1716,462,None,Within past year,None,None,None,11,Moderate
E1717,18,None,Within past 1-3 years,None,None,Pass,7,Moderate
E1718,163,Minor,None,None,None,Fail,8,Moderate
E1719,428,None,None,None,None,Fail,8,Moderate
E1720,67,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E1721,14,None,Within past year,None,None,Pass,8,Moderate
E1722,36,None,None,Minor,None,Pass,7,Moderate
E1723,930,Major,Within past year,None,Flagged,Pass,13,High
E1724,71,Minor,Within past 1-3 years,Minor,Flagged,Fail,11,Moderate
E1725,55,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E1726,474,Minor,None,None,None,Fail,9,Moderate
E1727,122,None,None,Minor,Flagged,Fail,9,Moderate
E1728,138,None,Within past 1-3 years,None,None,Fail,8,Moderate
E1729,725,Major,Within past 1-3 years,Major,None,Pass,13,High
E1730,442,None,None,None,None,Pass,7,Moderate
E1731,363,None,Within past 1-3 years,None,None,None,10,Moderate
E1732,52,None,None,Minor,None,Fail,8,Moderate
E1733,92,Major,Within past year,Minor,None,Pass,11,Moderate
E1734,62,None,None,None,Flagged,Pass,7,Moderate
E1735,347,None,Within past year,None,None,Fail,10,Moderate
E1736,150,Minor,Within past 1-3 years,Minor,None,Fail,10,Moderate
E1737,41,Major,None,None,Flagged,Fail,10,Moderate
E1738,29,Minor,Within past year,None,Flagged,None,12,Moderate
E1739,419,None,None,None,Flagged,Pass,8,Moderate
E1740,74,Minor,None,Major,None,Fail,10,Moderate
E1741,118,Minor,Within past 1-3 years,None,None,None,10,Moderate
E1742,222,None,Within past 1-3 years,Minor,Flagged,None,12,Moderate
E1743,313,Minor,None,Minor,Flagged,Pass,10,Moderate
E1744,949,None,None,Major,Flagged,Fail,12,Moderate
E1745,589,Major,None,Major,Flagged,Pass,13,High
E1746,503,Major,Within past 1-3 years,None,None,Pass,11,Moderate
E1747,164,None,Within past year,Major,Flagged,None,13,High
E1748,920,Minor,None,Minor,Flagged,Pass,11,Moderate
E1749,637,None,Within past year,None,Flagged,None,13,High
E1750,42,None,None,Minor,Flagged,None,10,Moderate
E1751,83,None,None,None,None,Pass,6,Low
E1752,831,None,None,Major,None,Pass,10,Moderate
E1753,28,None,None,None,None,Pass,6,Low
E1754,360,Minor,Within past year,None,Flagged,Pass,11,Moderate
E1755,120,Major,Within past 1-3 years,Major,None,Pass,11,Moderate
E1756,886,Major,Within past year,Minor,None,None,15,High
E1757,106,Major,None,Major,Flagged,Pass,11,Moderate
E1758,392,Major,None,None,None,Pass,9,Moderate
E1759,226,None,Within past year,Minor,None,Pass,10,Moderate
E1760,177,Minor,None,Major,Flagged,Fail,11,Moderate
